Fold,Mean absolute error,Pearson correlation,Spearman correlation,Epoch,train NLL,test NLL
0,0.224414624273777,0.9712114632129668,0.9762644991686336,0,0.2025156453251838,0.474614143371582
0,0.1778758615255355,0.9741445481777192,0.9758812401342494,1,0.2132903037592768,0.1455883383750915
0,0.224414624273777,0.9712114632129668,0.9762644991686336,0,0.2025156453251838,0.474614143371582
0,0.1778758615255355,0.9741445481777192,0.9758812401342494,1,0.2132903037592768,0.1455883383750915
0,0.1562200263142585,0.9727447628974916,0.9745446842107658,2,0.0755041979253292,0.0314006097614765
0,0.1549907326698303,0.9747459590435028,0.9757134128697807,3,-0.0297476867213845,-0.0165621619671583
0,0.1577906981110572,0.9748199582099916,0.9760712424701414,4,-0.0343095511198043,-0.0663773268461227
0,0.1531244665384292,0.9749285578727722,0.9757637283396914,5,-0.1621546775102615,-0.0596882440149784
0,0.1472943797707557,0.9755772650241852,0.9760205299382464,6,-0.0926261134445667,-0.1228007376194
0,0.1493404060602188,0.97523632645607,0.9757689606752252,7,-0.0330046899616718,-0.1318473815917968
0,0.1633399873971939,0.975482940673828,0.9763175869225212,8,-0.0032351292669773,-0.1715561151504516
0,0.1479212716221809,0.9755357503890992,0.9764272248286284,9,-0.082552683353424,-0.2037585824728012
0,0.1484556570649147,0.9760935306549072,0.9765520552649378,10,-0.1297838062047958,-0.235988974571228
0,0.1401926279067993,0.9764455556869508,0.9767851546804958,11,-0.269334901869297,-0.2694493234157562
0,0.1490956097841262,0.9765807688236235,0.976633429753465,12,-0.05027646869421,-0.2264235168695449
0,0.1392885148525238,0.9769718945026398,0.9767818657044858,13,-0.2659096401184797,-0.3211745619773865
0,0.1450461372733116,0.9756866097450256,0.9763594578307492,14,0.1262003526091575,-0.1755807697772979
0,0.1374066993594169,0.9775014519691468,0.9774062366751624,15,-0.3327851936221123,-0.3097171783447265
0,0.1515489295125007,0.9769189357757568,0.9771368995219932,16,-0.3042852610349655,-0.2555771470069885
0,0.1310621351003646,0.977693110704422,0.9776655408268656,17,-0.3743269115686417,-0.3668982982635498
0,0.1379834488034248,0.9776833951473236,0.9778830933390666,18,-0.0873452112078666,-0.3432292342185974
0,0.1341855600476265,0.9777259230613708,0.9780586284143988,19,-0.3875726521015167,-0.3801387250423431
0,0.1467873156070709,0.9778717160224916,0.9781750567913264,20,-0.4115734666585922,-0.2085529416799545
0,0.1481144726276397,0.9780076444149016,0.9778613269825448,21,-0.4320403754711151,-0.2372236549854278
0,0.1464946642518043,0.978018581867218,0.9785758175817868,22,-0.4823317274451256,-0.2818976938724518
0,0.1316564232110977,0.9778575003147124,0.9785925097682932,23,-0.3021114625036716,-0.387212187051773
0,0.1346636563539505,0.9779219329357148,0.978872265338179,24,-0.4291352026164531,-0.3743442595005035
0,0.1345171481370926,0.9791093468666076,0.9790053356894302,25,-0.4115028910338879,-0.3353216350078583
0,0.1343113258481025,0.9790058732032776,0.978980164343616,26,-0.3103609106503427,-0.363094300031662
0,0.1292919442057609,0.9789594411849976,0.9791879655830332,27,-0.5902823984622956,-0.4080451428890228
0,0.1272265315055847,0.9791929125785828,0.9793026624256662,28,-0.5126067459583282,-0.4287355840206146
0,0.130654938519001,0.9792703092098236,0.9791081797170076,29,-0.4744216680526733,-0.3631332814693451
1,0.1837180778384208,0.9782595038414,0.979512534191098,0,0.0460497974418103,0.1637840867042541
1,0.1835051551461219,0.9789767861366272,0.979754610263473,1,0.0448417749255895,0.1059682816267013
1,0.1633914858102798,0.9786112904548644,0.9802449702167984,2,0.0023495431989431,0.0184817388653755
1,0.1517567485570907,0.9778085052967072,0.9796067449826712,3,-0.0418284155428409,-0.0398489944636821
1,0.1779011264443397,0.9785605669021606,0.9802084473227816,4,0.0153517090715467,0.0698993951082229
1,0.15553829818964,0.9789704978466034,0.9802403623641754,5,-0.164265514165163,-0.0771554633975029
1,0.1510207056999206,0.979630082845688,0.98035954745959,6,-0.1701129198074341,-0.1305456608533859
1,0.1593832373619079,0.9794617295265198,0.9804142896131312,7,-0.1211161226034164,-0.1430558264255523
1,0.1396365463733673,0.9800978600978852,0.9812108681212742,8,-0.2213035196065902,-0.268353521823883
1,0.1385501027107238,0.9802867770195008,0.9813177531109432,9,-0.406586143374443,-0.2634246349334717
1,0.1480085253715515,0.9808756709098816,0.9815484965311232,10,-0.2877768695354462,-0.2909222841262817
1,0.1293797418475151,0.9808411300182344,0.9816923287038868,11,-0.2909302033483982,-0.3890756964683532
1,0.1507440954446792,0.9805746972560884,0.9816939094734568,12,-0.3933970391750335,-0.2997725903987884
1,0.13593440502882,0.980652779340744,0.981881513593249,13,-0.2642368286848068,-0.2670307159423828
1,0.1303823962807655,0.9812865853309632,0.9820995211155285,14,-0.2464156687259674,-0.347316563129425
1,0.1419495120644569,0.981131076812744,0.9822291134507048,15,-0.2475577563047409,-0.2484471797943115
1,0.1302286237478256,0.9813164472579956,0.982349339784683,16,-0.3874657735228538,-0.365781158208847
1,0.1479977667331695,0.981439083814621,0.9824879355303058,17,-0.4257933974266052,-0.2243061363697052
1,0.1452948004007339,0.98133984208107,0.9824220769667712,18,-0.2661405473947525,-0.3374972939491272
1,0.1268865466117859,0.981862872838974,0.9827087849050632,19,-0.4571153581142425,-0.3996433913707733
1,0.1430871561169624,0.9813131988048552,0.9826520687013376,20,-0.3268985867500305,-0.2483454644680023
