Fold,Mean absolute error,Pearson correlation,Spearman correlation,Epoch,train NLL,test NLL
0,0.1778142228722572,0.9691229164600372,0.9701239756763532,0,0.211784678697586,0.2085939645767212
0,0.1964301764965057,0.9715102910995485,0.971257207314234,1,0.381370547413826,0.2011795789003372
0,0.1914507374167442,0.9715414941310884,0.971927297539509,2,0.0981441451236605,0.1877325475215912
0,0.1656467020511627,0.9724701941013336,0.9715865763526064,3,0.2738250583410263,0.143874317407608
0,0.1906809210777282,0.9717057943344116,0.9720875941769735,4,0.0499959930777549,0.1275964081287384
0,0.169800654053688,0.9732019901275636,0.9721706035585608,5,-0.0589909511618316,0.0335918962955474
0,0.1968774273991584,0.9727955758571624,0.9719855482085064,6,0.0581081950105726,0.1304728686809539
0,0.1636425852775573,0.9732680320739746,0.97198092886442,7,0.0336884684860706,-0.0525902323424816
0,0.2274972572922706,0.9701653718948364,0.9722347037053232,8,0.2544623918831348,0.1561635434627533
0,0.1872903779149055,0.9727022349834442,0.971683328309122,9,-0.033216617628932,0.1620834618806839
0,0.1635171920061111,0.9731451869010924,0.972141823271299,10,-0.0997277721762657,-0.0719145163893699
0,0.1595587730407714,0.9735670983791352,0.9724593781129,11,-0.1397056430578231,-0.1232047155499458
0,0.1656990274786949,0.9739435911178588,0.9734468187157586,12,-0.0193409509956836,-0.0761805847287178
0,0.1533787697553634,0.9752888083457948,0.9737913299137192,13,-0.2555722057819366,-0.1819954067468643
0,0.1525946706533432,0.9756856560707092,0.9742123844845872,14,-0.1963713347911834,-0.1786172538995742
0,0.1522282287478447,0.9752544164657592,0.9736889410820786,15,-0.2606079131364822,-0.19620943069458
0,0.1479909345507621,0.9755378663539886,0.9739639307655328,16,-0.2780001774430275,-0.2128755897283554
0,0.1819789409637451,0.9755911529064178,0.974496500939381,17,-0.0996104396879673,-0.0323885157704353
0,0.1923430413007736,0.974702537059784,0.9743466268429336,18,0.119294986128807,0.0701132491230964
0,0.1537469774484634,0.9759144484996796,0.9744958841952804,19,-0.1818576261401176,-0.1797598451375961
0,0.1484514251351356,0.9763591587543488,0.9749238868595392,20,-0.2130470842123031,-0.2150488793849945
0,0.1436934843659401,0.9765606224536896,0.9750586071573896,21,-0.1533878847956657,-0.2311547994613647
0,0.1600324809551239,0.975972980260849,0.9747986824874916,22,-0.216643531806767,-0.1739707291126251
0,0.1499432325363159,0.9758232235908508,0.9752044213030135,23,-0.2054750509560108,-0.1862824559211731
0,0.1521033346652984,0.9757590889930724,0.9751625503992416,24,-0.1930830776691436,-0.1977143287658691
0,0.1415730565786361,0.97670316696167,0.9751522435365708,25,-0.2024616539478302,-0.2500283122062683
0,0.1489778533577919,0.9767625033855438,0.9753920869764342,26,-0.0672366231679916,-0.1782412230968475
0,0.1425896137952804,0.977159470319748,0.9755689909833334,27,-0.2966337621212006,-0.2424359321594238
0,0.1506195217370987,0.976970672607422,0.9758573180694264,28,-0.1462281504645943,-0.2058824151754379
0,0.1473634168505668,0.9769463539123536,0.9763123120788753,29,-0.2809397384524345,-0.2333724051713943
1,0.2517731189727783,0.9751378297805786,0.9774383522116306,0,0.391578608751297,0.4608005881309509
1,0.1973284929990768,0.9770537614822388,0.977562342058341,1,0.1040111497044563,0.2500715553760528
1,0.169176883995533,0.9782477915287018,0.9781817814457991,2,0.1231980878859758,0.0601530633866786
1,0.1810586676001548,0.9720938801765442,0.9777615213882956,3,0.2847286552190781,0.2056029289960861
1,0.1730603128671646,0.9782228171825408,0.9782908911944376,4,-0.0719532869756221,0.0501517616212368
1,0.1655423864722252,0.977446585893631,0.978301992356258,5,0.0007252261042594,-0.0230571366846561
1,0.1560510322451591,0.9786129295825958,0.9784661023758696,6,-0.1829711467027664,-0.1144490018486976
1,0.1755305081605911,0.9785639941692352,0.9784712500585128,7,0.0861500901170075,-0.0340812765061855
1,0.1549823880195617,0.9785852134227752,0.9786933487383443,8,-0.0888706588186323,-0.1019106805324554
1,0.1634106934070587,0.9790088534355164,0.9789642935419978,9,-0.1542404130101204,-0.0843333154916763
1,0.2104018181562423,0.9767784178256989,0.9783611107062437,10,0.1045567981898784,0.1372792720794677
1,0.1745273619890213,0.9790550470352172,0.9790092647500672,11,0.0032492786645889,-0.0704865902662277
1,0.1657132506370544,0.9787713885307312,0.9792075957872176,12,-0.035587178915739,-0.0872440934181213
1,0.150298498570919,0.978983461856842,0.9787243500124044,13,-0.2096558094024658,-0.1949538737535476
1,0.1458054333925247,0.9789252877235411,0.9793973282122505,14,-0.137756735086441,-0.2133896350860595
1,0.1860561966896057,0.9790605306625366,0.979608842581314,15,-0.0823785036802291,-0.0239314436912536
1,0.1517367586493492,0.9795831739902496,0.9796182506138098,16,-0.190951283276081,-0.203297734260559
1,0.1608787477016449,0.9795783162117004,0.9797090646105882,17,-0.2526797875761986,-0.1524770855903625
1,0.1456129252910614,0.9796642661094666,0.9796817996057662,18,-0.1171699598431587,-0.213495135307312
1,0.1529279723763466,0.9795238077640532,0.9793753304971023,19,-0.3142509162425995,-0.2061838209629058
1,0.1476436778903007,0.9801828265190125,0.9802092030752338,20,-0.1402133166790008,-0.2120170146226883
1,0.1480486243963241,0.9800699651241302,0.9800724427284236,21,-0.2270603001117706,-0.2335823774337768
1,0.1657499000430107,0.98017680644989,0.9802625376054324,22,-0.0652931913733482,-0.127447098493576
1,0.1548314467072487,0.9800099730491638,0.980131375996176,23,-0.0591118805110454,-0.195083886384964
1,0.1478057578206062,0.9802019596099854,0.9803936258773708,24,-0.0911141596734523,-0.2132745534181594
1,0.1462361589074134,0.9801821112632751,0.9802044987491486,25,-0.033536446839571,-0.2271121889352798
1,0.1510577052831649,0.9804759323596954,0.9804936436206124,26,-0.1596586599946022,-0.212075188755989
1,0.140385091304779,0.9804779887199402,0.9806358947403406,27,-0.2153866484761238,-0.2643793225288391
1,0.1464611291885376,0.9806094467639924,0.9807236699894326,28,-0.3645448952913284,-0.2378788143396377
1,0.1429663822054863,0.9806975424289704,0.9811465520452396,29,-0.1361697793006897,-0.2587426602840423
2,0.1919938996434211,0.97839617729187,0.9785942372024696,0,0.1142269356176257,0.2033647447824478
2,0.1792476922273636,0.976892501115799,0.9791176806049784,1,0.1795816197991371,0.1223542988300323
2,0.2472047582268715,0.9786828458309174,0.979422900407569,2,0.5126043662428856,0.3552504479885101
2,0.1766137927770614,0.9786837995052338,0.9796391921331682,3,-0.0406893629580736,0.2001497149467468
2,0.1659653708338737,0.979569524526596,0.9797684141573442,4,0.0217759735882282,-0.0044755195267498
2,0.166393756866455,0.9797153472900392,0.9797920122980974,5,0.0779013823717832,-0.0019003574270755
2,0.1601449996232986,0.9793015718460084,0.9799861750511858,6,-0.0268386298790574,-0.0498916693031787
2,0.1532021835446357,0.9797461926937104,0.9799326477267868,7,-0.0444326739758253,-0.1207871809601783
