Fold,Mean absolute error,Pearson correlation,Spearman correlation,Epoch,train NLL,test NLL
0,0.2027839720249176,0.964789867401123,0.9714851821350698,0,0.4099318444728851,0.2898172438144684
0,0.21058976650238037,0.9726085364818573,0.9720129132800506,1,0.4879266083240509,0.2883946895599365
0,0.1799466386437416,0.9738972783088684,0.9726663654941696,2,-0.009800514578819275,0.043319907039403915
0,0.31774836778640747,0.9558930695056915,0.9721739504622775,3,0.8020788803696632,0.5699235200881958
0,0.18017271906137466,0.9733852446079254,0.9725985136817028,4,-0.014323358237743378,0.04902660474181175
0,0.15741749852895737,0.9738550186157227,0.972823986151623,5,-0.12290219068527222,-0.08450156450271606
0,0.16833054274320602,0.9743106067180634,0.9730310777478454,6,-0.013385825976729392,-0.038683366030454636
0,0.15731076151132584,0.9744138419628143,0.972895381623351,7,0.07149557545781135,-0.08701013028621674
0,0.17863433808088303,0.97421795129776,0.9732083556808884,8,0.12859485410153865,-0.006818227469921112
0,0.16791624575853348,0.9743936061859131,0.9730308966254804,9,-0.13845365233719348,-0.04966631159186363
0,0.15257186442613602,0.9746012091636658,0.9733687796656936,10,-0.11474112197756767,-0.15543141961097717
0,0.15587764233350754,0.9744574725627899,0.9735025015791756,11,-0.16661009788513184,-0.15779700875282288
0,0.15792572498321533,0.974528580904007,0.9735856843735049,12,0.034671641699969766,-0.06415484100580215
0,0.15017908811569214,0.9752518534660339,0.9738942858632671,13,-0.2610524743795395,-0.1936890184879303
0,0.17012257128953934,0.9751134812831879,0.974079514620608,14,-0.17242058217525483,-0.08608892560005188
0,0.1488897204399109,0.9748347401618958,0.9736592968745947,15,-0.23279100954532622,-0.20800523459911346
0,0.14662351459264755,0.9750413298606873,0.9740733106098621,16,-0.2835850402712822,-0.21312306821346283
0,0.19548024237155914,0.9753164649009705,0.9743398290256601,17,-0.10420509278774262,0.004514316096901894
0,0.16905678063631058,0.9753698706626892,0.9744356090813374,18,-0.08501422367990016,-0.09781263023614883
0,0.15737107396125793,0.9755972623825073,0.9745650895269753,19,-0.19847675561904907,-0.15815751254558563
0,0.16011469066143036,0.9755323529243469,0.9745429413530698,20,-0.22316325642168522,-0.1290036290884018
0,0.14322222769260406,0.9761445820331573,0.9747227487426168,21,-0.23083045482635497,-0.221872016787529
0,0.164287768304348,0.9755788743495941,0.9744196765857632,22,-0.2307670757174492,-0.14944788813591003
0,0.1518498808145523,0.9752933084964752,0.974782345221705,23,-0.21185644008219243,-0.1912187784910202
0,0.15174074470996857,0.9751612842082977,0.9750258246590531,24,-0.19466928616166115,-0.19511453807353973
0,0.1423308476805687,0.9761002063751221,0.974704009166506,25,-0.1844361901283264,-0.2543911337852478
0,0.14987095445394516,0.976038008928299,0.9747682481249434,26,-0.08007564097642898,-0.1876896619796753
0,0.14360740035772324,0.9763383865356445,0.9750345660349886,27,-0.2831348940730095,-0.23992344737052917
0,0.14308534562587738,0.9763067662715912,0.9752821135218843,28,-0.2434671249240637,-0.2495691180229187
0,0.1447514146566391,0.9767301380634308,0.9754484716024859,29,-0.28755203187465667,-0.23678220808506012
