Fold,Mean absolute error,Pearson correlation,Spearman correlation,Epoch,train NLL,test NLL
0,0.29099060595035553,0.9681207239627838,0.9709049070270455,0,0.7060800313949585,0.5566208958625793
0,0.16913114488124847,0.9711093008518219,0.9716487139663177,1,0.2628672830760479,0.08933408558368683
0,0.16672825068235397,0.9724903106689453,0.9720401820626179,2,0.08911235146224498,0.052882108837366104
0,0.16211307793855667,0.9733129143714905,0.9720264244989033,3,0.005571754649281502,-0.012846134603023529
0,0.23468219488859177,0.9659719169139862,0.9722794933919832,4,0.1355790950357914,0.26882416009902954
0,0.16899340599775314,0.9734947383403778,0.9723807181637929,5,-0.0871825572103262,0.021866612136363983
0,0.16385897994041443,0.9731005132198334,0.9724017866913381,6,-0.07067692009732127,-0.05448704957962036
0,0.16827068477869034,0.9734775722026825,0.9724037454783061,7,0.004579956829547882,-0.06074666604399681
0,0.22520095854997635,0.9734092354774475,0.9722409502306933,8,0.19836551547050477,0.15050138533115387
0,0.17944647371768951,0.9731148183345795,0.971980573907381,9,-0.07198894694447518,0.09260023385286331
0,0.16146712750196457,0.9734736382961273,0.9724468387916012,10,-0.15466122925281525,-0.07772255688905716
0,0.15882116556167603,0.97431480884552,0.9730930417374053,11,-0.1770614668726921,-0.13454005122184753
0,0.17921092361211777,0.9748786985874176,0.973609972662583,12,-0.021375012723729013,-0.050196271389722824
0,0.15165746957063675,0.9754446744918823,0.973781867786661,13,-0.2753197193145752,-0.19612109661102295
0,0.14811812341213226,0.9750170409679413,0.9736732822524619,14,-0.16649620682001115,-0.17202602326869965
0,0.15104416012763977,0.9752359986305237,0.9736227779378829,15,-0.2577473148703575,-0.199320450425148
0,0.15598537027835846,0.9756686091423035,0.9740857265430055,16,-0.26617858111858367,-0.15315665304660797
0,0.15100115537643433,0.9757421016693115,0.9746328604713628,17,0.02744273878633976,-0.11219561100006104
0,0.1835653856396675,0.9752810895442963,0.9746199201385586,18,0.16681668888777496,0.015998244285583496
0,0.15260005742311478,0.976219654083252,0.9746773264778874,19,-0.20009559541940689,-0.19812488555908203
0,0.14761874824762344,0.9763334393501282,0.9748830453800814,20,-0.23471857607364655,-0.21706165373325348
0,0.14090348780155182,0.9766090214252472,0.9749778537540346,21,-0.21556889414787292,-0.2419234961271286
0,0.16551682353019714,0.9755597710609436,0.9745997153281019,22,-0.22613139022141696,-0.1567934900522232
0,0.14702701568603516,0.9755664765834808,0.9752450353811679,23,-0.19849692955613135,-0.19900566339492798
0,0.14726192504167557,0.9756086766719818,0.9752802664601119,24,-0.22310864105820655,-0.22115197777748108
0,0.1405789703130722,0.9766498804092407,0.9749655149384882,25,-0.23661509156227112,-0.264483243227005
0,0.1432514786720276,0.9768795371055603,0.9755425550710257,26,-0.06961805820465088,-0.22682376205921173
0,0.14440236240625381,0.9770458340644836,0.975635450740677,27,-0.307149438560009,-0.24986465275287628
0,0.1455777883529663,0.9772912561893463,0.97603783512705,28,-0.17020947411656379,-0.23441164195537567
0,0.14806857705116272,0.97657710313797,0.9761830202958446,29,-0.28377159833908083,-0.23474103212356567
