Fold,Mean absolute error,Pearson correlation,Spearman correlation,Epoch,train NLL,test NLL
1,0.147479809820652,0.9801908433437347,0.9807975253641859,0,0.10592036992311478,0.10586924850940704
1,0.13678133487701416,0.9817521274089813,0.9821792067290771,1,0.10681736767292023,0.09960225224494934
1,0.1618042066693306,0.9825820326805115,0.9828306307085819,2,0.12432761639356613,0.11770501732826233
1,0.11663150414824486,0.9844384491443634,0.98493490773535,3,0.0776248350739479,0.08561205863952637
1,0.12022985145449638,0.9846331477165222,0.9857281856103346,4,0.09527603462338448,0.08784737437963486
1,0.10888869687914848,0.9858850836753845,0.9864229495584769,5,0.08044977933168411,0.08056198805570602
1,0.10855213925242424,0.9862503707408905,0.9866192023279643,6,0.07917595505714417,0.07869390398263931
1,0.10703685879707336,0.9865080118179321,0.9871108424334025,7,0.0814685121178627,0.07836830615997314
1,0.11067183315753937,0.9866962432861328,0.987035760740804,8,0.08237459734082223,0.0779833197593689
1,0.10576697811484337,0.9870557487010956,0.987495154074743,9,0.06972657963633537,0.07596402615308762
1,0.12444614619016647,0.9856013059616089,0.9859349571134658,10,0.07178267538547516,0.09010594338178635
1,0.12418631464242935,0.9873281717300415,0.9879283043868576,11,0.07933223098516465,0.09065057337284088
1,0.11602624133229256,0.9866101443767548,0.9876598271840918,12,0.07859214320778847,0.08411864936351776
1,0.11111478880047798,0.9872485995292664,0.9878723324348362,13,0.08681179881095887,0.08167899399995804
1,0.1172417402267456,0.9874374866485596,0.987700036299253,14,0.09090441614389419,0.0849042609333992
1,0.1007760763168335,0.9876161813735962,0.988110205473337,15,0.08682355880737305,0.0749005526304245
1,0.10889924690127373,0.987058162689209,0.9881620169768219,16,0.07165071666240692,0.07786861062049866
1,0.10562918335199356,0.9879600703716278,0.9883326627958259,17,0.07827096283435822,0.07611314207315445
1,0.11780311539769173,0.9880214929580688,0.9885673971498554,18,0.08270880728960037,0.0846337154507637
1,0.13247209042310715,0.9869903922080994,0.9874018688215791,19,0.06680041328072547,0.09346485882997513
1,0.10619750246405602,0.9882506728172302,0.9888657613214995,20,0.08247685730457306,0.07716026157140732
1,0.1284106969833374,0.9880964159965515,0.9883882491598616,21,0.07768087685108185,0.0922912210226059
1,0.10053360089659691,0.9882185757160187,0.9887368052755222,22,0.07252906113862992,0.07262161374092102
1,0.10273979976773262,0.9871144890785217,0.9878574024680253,23,0.07161858081817626,0.07419967651367188
1,0.10114016383886337,0.9882847666740417,0.9887292052928315,24,0.06679658815264702,0.07201607525348663
1,0.1037321388721466,0.9878122508525848,0.988980045702119,25,0.07198606282472611,0.07567279040813446
1,0.09848044067621231,0.9882641136646271,0.9889677570555082,26,0.07900024056434632,0.07093514502048492
1,0.09824338927865028,0.9885287284851074,0.9891175965467973,27,0.07735768556594849,0.071744404733181
1,0.09781545773148537,0.9885222911834717,0.989131446867248,28,0.06402318179607391,0.07060633599758148
1,0.09419646486639977,0.988814651966095,0.9893957558229881,29,0.07875241339206696,0.06907707452774048
