Fold,Mean absolute error,Pearson correlation,Spearman correlation,Epoch,train NLL,test NLL
0,1.2624680399894714,0.6882502436637878,0.6965099258156964,0,2.375981092453003,2.291534900665283
0,1.0628151893615723,0.9116067886352539,0.9124089843267927,1,1.762084150314331,2.0220208168029785
0,0.7593587934970856,0.7521228492259979,0.8543286437122055,2,1.3713991165161132,1.4231380224227905
0,0.46788081526756287,0.6500803232192993,0.8980932987782304,3,0.7064920663833618,0.897074282169342
0,0.5898213982582092,0.7800015211105347,0.9059916080464027,4,0.7219107449054718,1.4436171054840088
0,0.38959385454654694,0.8863188028335571,0.8961187214611873,5,0.4137209475040436,0.7235364317893982
0,0.3608202189207077,0.9110287725925446,0.9139516228557325,6,0.5755228787660599,0.7571130990982056
0,0.31608979403972626,0.9140205383300781,0.9139516228557325,7,0.28163314759731295,0.6908456087112427
0,0.26656685769557953,0.9155007898807526,0.922158459829693,8,0.3191597700119019,0.40778112411499023
0,0.26703523099422455,0.9184492826461792,0.9245649759348391,9,0.2167159467935562,0.4248991906642914
0,0.4298652708530426,0.9278131127357483,0.9316302603973837,10,0.0996330987662077,1.058956503868103
0,0.2813429832458496,0.930778294801712,0.9327718129087994,11,0.18600867986679076,0.4590337574481964
0,0.26317988336086273,0.9297584593296051,0.9327718129087994,12,0.031247510761022567,0.42069298028945923
0,0.2314428612589836,0.9318994581699371,0.935857089966679,13,0.09774910286068916,0.2906584143638611
0,0.3206654489040375,0.9329782128334045,0.9378625200543009,14,0.22324017956852912,0.9497911930084229
0,0.27232225239276886,0.9340408146381378,0.9393743058126622,15,0.11491387821733952,0.5273101925849915
0,0.2633926272392273,0.9372010827064514,0.939019498951006,16,0.2146167613565922,0.6033058762550354
0,0.49620065093040466,0.9269639253616333,0.9397445390596076,17,0.8658736705780029,1.0780478715896606
0,0.21127019822597504,0.9328614175319672,0.9363970134518081,18,0.2598664969205856,0.3212609887123108
0,0.1944042295217514,0.9381992518901825,0.9371529063309887,19,0.15294505544006826,0.2917024493217468
0,0.24452384561300278,0.9408664703369141,0.9379550783660374,20,0.04923379756510258,0.30151471495628357
0,0.19831784814596176,0.9398398399353027,0.9373688757250401,21,-0.007257644832134247,0.18986108899116516
0,0.17814531177282333,0.9411644637584686,0.9386338393187709,22,0.1600260142236948,0.18158015608787537
0,0.24735187739133835,0.9430952072143555,0.9401147723065534,23,0.03900115042924881,0.3888045847415924
0,0.25176016986370087,0.9424560070037842,0.9385104282364558,24,0.031613058596849444,0.678898274898529
0,0.22688578814268112,0.9425991177558899,0.9400839195359745,25,-0.05502032227814198,1.0258902311325073
0,0.2087801694869995,0.9421403408050537,0.9404850055534989,26,0.2071371480822563,0.3215487599372864
0,0.2794860750436783,0.9423913061618805,0.9415494261384674,27,0.3347683846950531,0.48217716813087463
0,0.23073484003543854,0.942860871553421,0.9399913612242381,28,0.17749635875225067,0.34764334559440613
0,0.18399451673030853,0.944117933511734,0.9410095026533385,29,-0.008919592993333936,0.15371766686439514
1,0.6212221682071686,0.5051276683807373,0.49320140658151723,0,2.069451379776001,2.0221102237701416
1,0.44598686695098877,0.3692529648542404,0.3618156692749167,1,2.175095558166504,2.0880281925201416
1,0.44491730630397797,-0.1083192229270935,-0.10546090504687672,2,2.0635847568511965,1.8938692808151245
1,0.4403420239686966,-0.020134560763835907,-0.02237141935897043,3,1.6726357460021972,1.2260221242904663
1,0.43692971765995026,0.3193344622850418,0.3018697543951414,4,1.7326452255249023,1.1396090984344482
1,0.4348898231983185,0.4890586584806442,0.47267958916982633,5,1.4575181484222413,1.1036008596420288
1,0.4798923134803772,0.5656004250049591,0.5532715758413886,6,1.5192707300186157,1.1972103118896484
1,0.434806689620018,0.5459151864051819,0.5510394601423412,7,1.4869385480880737,1.092024326324463
1,0.4253065437078476,0.4910598695278168,0.49376706930816744,8,1.6322721004486085,1.118242859840393
1,0.43117648363113403,0.3667296767234802,0.35326468451589266,9,1.497811770439148,1.0870927572250366
1,0.43411004543304443,0.7187362909317017,0.6823733585501586,10,1.5075237512588502,1.1189500093460083
1,0.43032482266426086,0.8160425424575806,0.791418070765356,11,1.5643710851669312,1.1404951810836792
1,0.42227329313755035,0.8190363645553589,0.7998272244847588,12,1.4772786617279052,1.1012001037597656
1,0.4204300194978714,0.7109925448894501,0.7982537331852403,13,1.4808494091033935,1.1127465963363647
1,0.27651895582675934,0.8218288421630859,0.8814482290509689,14,0.855312705039978,0.7745382785797119
1,0.2446199432015419,0.8778784871101379,0.8959644576082935,15,0.6232975900173188,0.4574565589427948
1,0.2439005747437477,0.8790650069713593,0.9057447858817723,16,0.9477395296096802,0.7417173981666565
1,0.22920093685388565,0.8877532184123993,0.9111748735036408,17,0.3481837332248688,0.39732643961906433
1,0.18360116332769394,0.9221736192703247,0.930550413427126,18,0.19648857712745665,0.246225506067276
1,0.19358862936496735,0.9411729276180267,0.9445884240404789,19,0.13806644529104234,0.2641189694404602
1,0.19794638454914093,0.944620668888092,0.9465321485869432,20,0.1859605312347412,0.23462602496147156
1,0.200342059135437,0.9414882957935333,0.9465589386590094,21,0.15490715131163596,0.24345603585243225
1,0.18219036608934402,0.9406021535396576,0.9461619153399976,22,0.19145095646381377,0.22513094544410706
1,0.19878339767456055,0.9415988326072693,0.9467172652104161,23,0.172915780544281,0.24080048501491547
1,0.17276631295681,0.940333902835846,0.9445417171522885,24,0.177726561576128,0.275991827249527
