Fold,Mean absolute error,Pearson correlation,Spearman correlation,Epoch,train NLL,test NLL
0,0.33256688714027405,0.9684193134307861,0.9706766349696117,0,1.0708862781524657,0.803669810295105
0,0.18872462958097458,0.9681429862976074,0.9697002647215758,1,0.29895554631948473,0.0978940948843956
0,0.16979721188545227,0.9729920923709869,0.9722223648897769,2,-0.06024938453920185,0.009965852834284306
0,0.16721419990062714,0.9732010364532471,0.9720156743058588,3,0.05234998539090156,-0.000444515811977908
0,0.18374691158533096,0.9722409844398499,0.9722155977134961,4,0.015160665661096574,0.06472624838352203
0,0.17276614904403687,0.9734704792499542,0.9722811130752964,5,-0.09009838476777077,0.032382458448410034
0,0.16001266241073608,0.9737584590911865,0.9724114224287246,6,-0.04813100155442953,-0.0663144588470459
0,0.16375219076871872,0.9735369384288788,0.9723309618901029,7,0.06996476501226426,-0.07111424207687378
0,0.18998443335294724,0.9731069207191467,0.972504850186015,8,0.14219096228480338,0.012389305979013443
0,0.15773918479681015,0.9736271798610687,0.9725451906132822,9,-0.11661547571420669,-0.13475413620471954
0,0.15639613568782806,0.9736602306365967,0.9729450067973213,10,-0.1499117586761713,-0.11768392473459244
0,0.160760760307312,0.974169135093689,0.9732275002276897,11,-0.16526697427034379,-0.13239039480686188
0,0.15984619408845901,0.9747698605060577,0.9736598985949867,12,-0.04297818662598729,-0.1416490226984024
0,0.1589297503232956,0.9751725792884827,0.9738260715933551,13,-0.22861584424972534,-0.1533765345811844
0,0.14890417456626892,0.9749540686607361,0.9739651183765347,14,-0.16885023415088654,-0.17452725768089294
0,0.14722055196762085,0.9753495752811432,0.9738093022708645,15,-0.23320344984531402,-0.2221004217863083
0,0.14730865508317947,0.9755752086639404,0.9744145714008311,16,-0.2656570725142956,-0.21979595720767975
0,0.1712697520852089,0.975428968667984,0.9747590711308809,17,-0.135513886064291,-0.08373057842254639
0,0.1627720668911934,0.976080060005188,0.974855406433258,18,-0.09963382109999656,-0.12509103119373322
0,0.1566661149263382,0.9756667613983154,0.9749899303697502,19,-0.2082516558468342,-0.1879962980747223
0,0.14881311357021332,0.9765130579471588,0.9754525663575914,20,-0.2479755125939846,-0.22481785714626312
0,0.1406918540596962,0.9771388173103333,0.9758168315170983,21,-0.19227695167064668,-0.258892685174942
0,0.15167611837387085,0.9766258299350739,0.9759835134916078,22,-0.2117190271615982,-0.21770016849040985
0,0.1446266993880272,0.9766165614128113,0.9763858976900889,23,-0.21227856427431108,-0.22416472434997559
0,0.15234220772981644,0.9764140248298645,0.9764977644765347,24,-0.3000893145799637,-0.21872587502002716
0,0.1392683908343315,0.9775989949703217,0.9761428230238287,25,-0.22235360145568847,-0.2915389835834503
0,0.1441778540611267,0.9781725108623505,0.9769802313550288,26,-0.13489752113819123,-0.2207614928483963
0,0.14566133171319962,0.9789769649505615,0.9775808809558083,27,-0.3318943589925766,-0.26687827706336975
0,0.1356528401374817,0.9789770841598511,0.9776923815205414,28,-0.29017190225422385,-0.3122764527797699
0,0.14462828636169434,0.9789436757564545,0.9779657209039023,29,-0.29838794767856597,-0.27774757146835327
